tf.Tensor(48, shape=(), dtype=int64) tf.Tensor(0.69980025, shape=(), dtype=float32) 0.818
tf.Tensor(49, shape=(), dtype=int64) tf.Tensor(0.69857043, shape=(), dtype=float32) 0.829
tf.Tensor(50, shape=(), dtype=int64) tf.Tensor(0.7061084, shape=(), dtype=float32) 0.837
tf.Tensor(51, shape=(), dtype=int64) tf.Tensor(0.65278506, shape=(), dtype=float32) 0.846
tf.Tensor(52, shape=(), dtype=int64) tf.Tensor(0.6983683, shape=(), dtype=float32) 0.826
tf.Tensor(53, shape=(), dtype=int64) tf.Tensor(0.8141676, shape=(), dtype=float32) 0.806
tf.Tensor(54, shape=(), dtype=int64) tf.Tensor(0.68611705, shape=(), dtype=float32) 0.82
tf.Tensor(55, shape=(), dtype=int64) tf.Tensor(0.73891944, shape=(), dtype=float32) 0.842
tf.Tensor(56, shape=(), dtype=int64) tf.Tensor(0.6250308, shape=(), dtype=float32) 0.827
tf.Tensor(57, shape=(), dtype=int64) tf.Tensor(0.5942936, shape=(), dtype=float32) 0.829
tf.Tensor(58, shape=(), dtype=int64) tf.Tensor(0.67764044, shape=(), dtype=float32) 0.82
tf.Tensor(59, shape=(), dtype=int64) tf.Tensor(0.7676028, shape=(), dtype=float32) 0.83
Epoch 032: Loss: 0.681, Accuracy: 83.118%
tf.Tensor(0, shape=(), dtype=int64) tf.Tensor(0.67566967, shape=(), dtype=float32) 0.838
tf.Tensor(1, shape=(), dtype=int64) tf.Tensor(0.6364972, shape=(), dtype=float32) 0.849
tf.Tensor(2, shape=(), dtype=int64) tf.Tensor(0.68341947, shape=(), dtype=float32) 0.822
tf.Tensor(3, shape=(), dtype=int64) tf.Tensor(0.65095973, shape=(), dtype=float32) 0.825
tf.Tensor(4, shape=(), dtype=int64) tf.Tensor(0.62746155, shape=(), dtype=float32) 0.829
tf.Tensor(5, shape=(), dtype=int64) tf.Tensor(0.6942624, shape=(), dtype=float32) 0.838
tf.Tensor(6, shape=(), dtype=int64) tf.Tensor(0.71460754, shape=(), dtype=float32) 0.837
tf.Tensor(7, shape=(), dtype=int64) tf.Tensor(0.6648501, shape=(), dtype=float32) 0.828
tf.Tensor(8, shape=(), dtype=int64) tf.Tensor(0.5687463, shape=(), dtype=float32) 0.825
tf.Tensor(9, shape=(), dtype=int64) tf.Tensor(0.7098297, shape=(), dtype=float32) 0.844
tf.Tensor(10, shape=(), dtype=int64) tf.Tensor(0.66763353, shape=(), dtype=float32) 0.835
tf.Tensor(11, shape=(), dtype=int64) tf.Tensor(0.5973937, shape=(), dtype=float32) 0.848
tf.Tensor(12, shape=(), dtype=int64) tf.Tensor(0.5961719, shape=(), dtype=float32) 0.835
tf.Tensor(13, shape=(), dtype=int64) tf.Tensor(0.61861765, shape=(), dtype=float32) 0.825
tf.Tensor(14, shape=(), dtype=int64) tf.Tensor(0.5460796, shape=(), dtype=float32) 0.83
tf.Tensor(15, shape=(), dtype=int64) tf.Tensor(0.68046, shape=(), dtype=float32) 0.824
tf.Tensor(16, shape=(), dtype=int64) tf.Tensor(0.65827405, shape=(), dtype=float32) 0.832
tf.Tensor(17, shape=(), dtype=int64) tf.Tensor(0.500193, shape=(), dtype=float32) 0.848
tf.Tensor(18, shape=(), dtype=int64) tf.Tensor(0.71799624, shape=(), dtype=float32) 0.818
tf.Tensor(19, shape=(), dtype=int64) tf.Tensor(0.54057986, shape=(), dtype=float32) 0.833
tf.Tensor(20, shape=(), dtype=int64) tf.Tensor(0.5947141, shape=(), dtype=float32) 0.832
tf.Tensor(21, shape=(), dtype=int64) tf.Tensor(0.5934157, shape=(), dtype=float32) 0.827
tf.Tensor(22, shape=(), dtype=int64) tf.Tensor(0.54081184, shape=(), dtype=float32) 0.852
tf.Tensor(23, shape=(), dtype=int64) tf.Tensor(0.78226304, shape=(), dtype=float32) 0.831
tf.Tensor(24, shape=(), dtype=int64) tf.Tensor(0.6133395, shape=(), dtype=float32) 0.837
tf.Tensor(25, shape=(), dtype=int64) tf.Tensor(0.57670486, shape=(), dtype=float32) 0.843
tf.Tensor(26, shape=(), dtype=int64) tf.Tensor(0.59057075, shape=(), dtype=float32) 0.838
tf.Tensor(27, shape=(), dtype=int64) tf.Tensor(0.72895426, shape=(), dtype=float32) 0.817
tf.Tensor(28, shape=(), dtype=int64) tf.Tensor(0.77598023, shape=(), dtype=float32) 0.81
tf.Tensor(29, shape=(), dtype=int64) tf.Tensor(0.58969486, shape=(), dtype=float32) 0.836
tf.Tensor(30, shape=(), dtype=int64) tf.Tensor(0.68227375, shape=(), dtype=float32) 0.838
tf.Tensor(31, shape=(), dtype=int64) tf.Tensor(0.62766653, shape=(), dtype=float32) 0.828
tf.Tensor(32, shape=(), dtype=int64) tf.Tensor(0.67067385, shape=(), dtype=float32) 0.819
tf.Tensor(33, shape=(), dtype=int64) tf.Tensor(0.72916806, shape=(), dtype=float32) 0.822
tf.Tensor(34, shape=(), dtype=int64) tf.Tensor(0.80626076, shape=(), dtype=float32) 0.837
tf.Tensor(35, shape=(), dtype=int64) tf.Tensor(0.661794, shape=(), dtype=float32) 0.827
tf.Tensor(36, shape=(), dtype=int64) tf.Tensor(0.5527559, shape=(), dtype=float32) 0.82
tf.Tensor(37, shape=(), dtype=int64) tf.Tensor(0.6111238, shape=(), dtype=float32) 0.839
tf.Tensor(38, shape=(), dtype=int64) tf.Tensor(0.57749754, shape=(), dtype=float32) 0.828
tf.Tensor(39, shape=(), dtype=int64) tf.Tensor(0.6373112, shape=(), dtype=float32) 0.838
tf.Tensor(40, shape=(), dtype=int64) tf.Tensor(0.6330221, shape=(), dtype=float32) 0.824
tf.Tensor(41, shape=(), dtype=int64) tf.Tensor(0.69118893, shape=(), dtype=float32) 0.803
tf.Tensor(42, shape=(), dtype=int64) tf.Tensor(0.5319675, shape=(), dtype=float32) 0.835
tf.Tensor(43, shape=(), dtype=int64) tf.Tensor(0.7502777, shape=(), dtype=float32) 0.832
tf.Tensor(44, shape=(), dtype=int64) tf.Tensor(0.76672316, shape=(), dtype=float32) 0.849
tf.Tensor(45, shape=(), dtype=int64) tf.Tensor(0.6835493, shape=(), dtype=float32) 0.834
tf.Tensor(46, shape=(), dtype=int64) tf.Tensor(0.6182717, shape=(), dtype=float32) 0.829
tf.Tensor(47, shape=(), dtype=int64) tf.Tensor(0.56369615, shape=(), dtype=float32) 0.842
tf.Tensor(48, shape=(), dtype=int64) tf.Tensor(0.7291382, shape=(), dtype=float32) 0.822
tf.Tensor(49, shape=(), dtype=int64) tf.Tensor(0.6423533, shape=(), dtype=float32) 0.814
tf.Tensor(50, shape=(), dtype=int64) tf.Tensor(0.5747256, shape=(), dtype=float32) 0.835
tf.Tensor(51, shape=(), dtype=int64) tf.Tensor(0.54749316, shape=(), dtype=float32) 0.841
tf.Tensor(52, shape=(), dtype=int64) tf.Tensor(0.53623766, shape=(), dtype=float32) 0.854
tf.Tensor(53, shape=(), dtype=int64) tf.Tensor(0.73192763, shape=(), dtype=float32) 0.823
tf.Tensor(54, shape=(), dtype=int64) tf.Tensor(0.50752157, shape=(), dtype=float32) 0.857
tf.Tensor(55, shape=(), dtype=int64) tf.Tensor(0.60584617, shape=(), dtype=float32) 0.839
tf.Tensor(56, shape=(), dtype=int64) tf.Tensor(0.7137612, shape=(), dtype=float32) 0.82
tf.Tensor(57, shape=(), dtype=int64) tf.Tensor(0.63816184, shape=(), dtype=float32) 0.826
tf.Tensor(58, shape=(), dtype=int64) tf.Tensor(0.79762405, shape=(), dtype=float32) 0.83
tf.Tensor(59, shape=(), dtype=int64) tf.Tensor(0.5970783, shape=(), dtype=float32) 0.841
Epoch 033: Loss: 0.643, Accuracy: 83.220%
tf.Tensor(0, shape=(), dtype=int64) tf.Tensor(0.60822654, shape=(), dtype=float32) 0.816
tf.Tensor(1, shape=(), dtype=int64) tf.Tensor(0.5539496, shape=(), dtype=float32) 0.837
tf.Tensor(2, shape=(), dtype=int64) tf.Tensor(0.5620725, shape=(), dtype=float32) 0.845
tf.Tensor(3, shape=(), dtype=int64) tf.Tensor(0.6567159, shape=(), dtype=float32) 0.851
tf.Tensor(4, shape=(), dtype=int64) tf.Tensor(0.60856956, shape=(), dtype=float32) 0.823
tf.Tensor(5, shape=(), dtype=int64) tf.Tensor(0.72855383, shape=(), dtype=float32) 0.834
tf.Tensor(6, shape=(), dtype=int64) tf.Tensor(0.6016298, shape=(), dtype=float32) 0.837
tf.Tensor(7, shape=(), dtype=int64) tf.Tensor(0.56708634, shape=(), dtype=float32) 0.845
tf.Tensor(8, shape=(), dtype=int64) tf.Tensor(0.48204717, shape=(), dtype=float32) 0.831
tf.Tensor(9, shape=(), dtype=int64) tf.Tensor(0.65416026, shape=(), dtype=float32) 0.828
tf.Tensor(10, shape=(), dtype=int64) tf.Tensor(0.61431134, shape=(), dtype=float32) 0.826
tf.Tensor(11, shape=(), dtype=int64) tf.Tensor(0.50570977, shape=(), dtype=float32) 0.853
tf.Tensor(12, shape=(), dtype=int64) tf.Tensor(0.66010153, shape=(), dtype=float32) 0.82
tf.Tensor(13, shape=(), dtype=int64) tf.Tensor(0.73201644, shape=(), dtype=float32) 0.831
tf.Tensor(14, shape=(), dtype=int64) tf.Tensor(0.65979856, shape=(), dtype=float32) 0.829
tf.Tensor(15, shape=(), dtype=int64) tf.Tensor(0.748762, shape=(), dtype=float32) 0.826
tf.Tensor(16, shape=(), dtype=int64) tf.Tensor(0.6450714, shape=(), dtype=float32) 0.839
tf.Tensor(17, shape=(), dtype=int64) tf.Tensor(0.67419493, shape=(), dtype=float32) 0.83
tf.Tensor(18, shape=(), dtype=int64) tf.Tensor(0.6267092, shape=(), dtype=float32) 0.831
tf.Tensor(19, shape=(), dtype=int64) tf.Tensor(0.6517148, shape=(), dtype=float32) 0.838
tf.Tensor(20, shape=(), dtype=int64) tf.Tensor(0.5617184, shape=(), dtype=float32) 0.847
tf.Tensor(21, shape=(), dtype=int64) tf.Tensor(0.67156076, shape=(), dtype=float32) 0.839
tf.Tensor(22, shape=(), dtype=int64) tf.Tensor(0.75460047, shape=(), dtype=float32) 0.807
tf.Tensor(23, shape=(), dtype=int64) tf.Tensor(0.58292, shape=(), dtype=float32) 0.825
tf.Tensor(24, shape=(), dtype=int64) tf.Tensor(0.7688494, shape=(), dtype=float32) 0.814
tf.Tensor(25, shape=(), dtype=int64) tf.Tensor(0.5498779, shape=(), dtype=float32) 0.843
tf.Tensor(26, shape=(), dtype=int64) tf.Tensor(0.633138, shape=(), dtype=float32) 0.834
tf.Tensor(27, shape=(), dtype=int64) tf.Tensor(0.68092895, shape=(), dtype=float32) 0.81
tf.Tensor(28, shape=(), dtype=int64) tf.Tensor(0.594334, shape=(), dtype=float32) 0.86
tf.Tensor(29, shape=(), dtype=int64) tf.Tensor(0.71063083, shape=(), dtype=float32) 0.826
tf.Tensor(30, shape=(), dtype=int64) tf.Tensor(0.6620711, shape=(), dtype=float32) 0.843
tf.Tensor(31, shape=(), dtype=int64) tf.Tensor(0.5185713, shape=(), dtype=float32) 0.838
tf.Tensor(32, shape=(), dtype=int64) tf.Tensor(0.57440513, shape=(), dtype=float32) 0.845
tf.Tensor(33, shape=(), dtype=int64) tf.Tensor(0.6038545, shape=(), dtype=float32) 0.836
tf.Tensor(34, shape=(), dtype=int64) tf.Tensor(0.81012493, shape=(), dtype=float32) 0.836
tf.Tensor(35, shape=(), dtype=int64) tf.Tensor(0.613283, shape=(), dtype=float32) 0.835
tf.Tensor(36, shape=(), dtype=int64) tf.Tensor(0.5600747, shape=(), dtype=float32) 0.851
tf.Tensor(37, shape=(), dtype=int64) tf.Tensor(0.58638805, shape=(), dtype=float32) 0.825
tf.Tensor(38, shape=(), dtype=int64) tf.Tensor(0.740301, shape=(), dtype=float32) 0.822
tf.Tensor(39, shape=(), dtype=int64) tf.Tensor(0.6177489, shape=(), dtype=float32) 0.84
tf.Tensor(40, shape=(), dtype=int64) tf.Tensor(0.7517537, shape=(), dtype=float32) 0.83
tf.Tensor(41, shape=(), dtype=int64) tf.Tensor(0.83903855, shape=(), dtype=float32) 0.806
tf.Tensor(42, shape=(), dtype=int64) tf.Tensor(0.6823136, shape=(), dtype=float32) 0.83
tf.Tensor(43, shape=(), dtype=int64) tf.Tensor(0.5273889, shape=(), dtype=float32) 0.842
tf.Tensor(44, shape=(), dtype=int64) tf.Tensor(0.709396, shape=(), dtype=float32) 0.84
tf.Tensor(45, shape=(), dtype=int64) tf.Tensor(0.6675614, shape=(), dtype=float32) 0.823
tf.Tensor(46, shape=(), dtype=int64) tf.Tensor(0.5921654, shape=(), dtype=float32) 0.834
tf.Tensor(47, shape=(), dtype=int64) tf.Tensor(0.63060355, shape=(), dtype=float32) 0.847
tf.Tensor(48, shape=(), dtype=int64) tf.Tensor(0.5798259, shape=(), dtype=float32) 0.835
tf.Tensor(49, shape=(), dtype=int64) tf.Tensor(0.5641039, shape=(), dtype=float32) 0.838
tf.Tensor(50, shape=(), dtype=int64) tf.Tensor(0.73374796, shape=(), dtype=float32) 0.815
tf.Tensor(51, shape=(), dtype=int64) tf.Tensor(0.71763974, shape=(), dtype=float32) 0.826
tf.Tensor(52, shape=(), dtype=int64) tf.Tensor(0.7668859, shape=(), dtype=float32) 0.827
tf.Tensor(53, shape=(), dtype=int64) tf.Tensor(0.5317037, shape=(), dtype=float32) 0.84
tf.Tensor(54, shape=(), dtype=int64) tf.Tensor(0.628501, shape=(), dtype=float32) 0.824
tf.Tensor(55, shape=(), dtype=int64) tf.Tensor(0.61131465, shape=(), dtype=float32) 0.838
tf.Tensor(56, shape=(), dtype=int64) tf.Tensor(0.52190465, shape=(), dtype=float32) 0.826
tf.Tensor(57, shape=(), dtype=int64) tf.Tensor(0.6375482, shape=(), dtype=float32) 0.843
tf.Tensor(58, shape=(), dtype=int64) tf.Tensor(0.5877429, shape=(), dtype=float32) 0.837
tf.Tensor(59, shape=(), dtype=int64) tf.Tensor(0.52387536, shape=(), dtype=float32) 0.856
Epoch 034: Loss: 0.636, Accuracy: 83.338%
tf.Tensor(0, shape=(), dtype=int64) tf.Tensor(0.4904196, shape=(), dtype=float32) 0.848
tf.Tensor(1, shape=(), dtype=int64) tf.Tensor(0.83576244, shape=(), dtype=float32) 0.84
tf.Tensor(2, shape=(), dtype=int64) tf.Tensor(0.5256962, shape=(), dtype=float32) 0.841
tf.Tensor(3, shape=(), dtype=int64) tf.Tensor(0.55544126, shape=(), dtype=float32) 0.83
tf.Tensor(4, shape=(), dtype=int64) tf.Tensor(0.60819113, shape=(), dtype=float32) 0.832
tf.Tensor(5, shape=(), dtype=int64) tf.Tensor(0.75163263, shape=(), dtype=float32) 0.832
tf.Tensor(6, shape=(), dtype=int64) tf.Tensor(0.7511712, shape=(), dtype=float32) 0.829
tf.Tensor(7, shape=(), dtype=int64) tf.Tensor(0.74886525, shape=(), dtype=float32) 0.813
tf.Tensor(8, shape=(), dtype=int64) tf.Tensor(0.66113734, shape=(), dtype=float32) 0.833
tf.Tensor(9, shape=(), dtype=int64) tf.Tensor(0.5567134, shape=(), dtype=float32) 0.847
tf.Tensor(10, shape=(), dtype=int64) tf.Tensor(0.5105306, shape=(), dtype=float32) 0.846
tf.Tensor(11, shape=(), dtype=int64) tf.Tensor(0.5114138, shape=(), dtype=float32) 0.837
tf.Tensor(12, shape=(), dtype=int64) tf.Tensor(0.5858519, shape=(), dtype=float32) 0.837
tf.Tensor(13, shape=(), dtype=int64) tf.Tensor(0.65326613, shape=(), dtype=float32) 0.818
tf.Tensor(14, shape=(), dtype=int64) tf.Tensor(0.6385928, shape=(), dtype=float32) 0.848
tf.Tensor(15, shape=(), dtype=int64) tf.Tensor(0.6671845, shape=(), dtype=float32) 0.818
tf.Tensor(16, shape=(), dtype=int64) tf.Tensor(0.6408425, shape=(), dtype=float32) 0.832
tf.Tensor(17, shape=(), dtype=int64) tf.Tensor(0.8349343, shape=(), dtype=float32) 0.798
tf.Tensor(18, shape=(), dtype=int64) tf.Tensor(0.5038394, shape=(), dtype=float32) 0.869
tf.Tensor(19, shape=(), dtype=int64) tf.Tensor(0.620863, shape=(), dtype=float32) 0.833
tf.Tensor(20, shape=(), dtype=int64) tf.Tensor(0.61018693, shape=(), dtype=float32) 0.826
tf.Tensor(21, shape=(), dtype=int64) tf.Tensor(0.72157204, shape=(), dtype=float32) 0.822
tf.Tensor(22, shape=(), dtype=int64) tf.Tensor(0.6655198, shape=(), dtype=float32) 0.836
tf.Tensor(23, shape=(), dtype=int64) tf.Tensor(0.56264466, shape=(), dtype=float32) 0.84
tf.Tensor(24, shape=(), dtype=int64) tf.Tensor(0.6217855, shape=(), dtype=float32) 0.842
tf.Tensor(25, shape=(), dtype=int64) tf.Tensor(0.60502464, shape=(), dtype=float32) 0.836
tf.Tensor(26, shape=(), dtype=int64) tf.Tensor(0.7912185, shape=(), dtype=float32) 0.819
tf.Tensor(27, shape=(), dtype=int64) tf.Tensor(0.6402894, shape=(), dtype=float32) 0.837
tf.Tensor(28, shape=(), dtype=int64) tf.Tensor(0.6101484, shape=(), dtype=float32) 0.84
tf.Tensor(29, shape=(), dtype=int64) tf.Tensor(0.6397789, shape=(), dtype=float32) 0.849
tf.Tensor(30, shape=(), dtype=int64) tf.Tensor(0.524304, shape=(), dtype=float32) 0.831
tf.Tensor(31, shape=(), dtype=int64) tf.Tensor(0.59556043, shape=(), dtype=float32) 0.833
tf.Tensor(32, shape=(), dtype=int64) tf.Tensor(0.66276026, shape=(), dtype=float32) 0.831
tf.Tensor(33, shape=(), dtype=int64) tf.Tensor(0.5888928, shape=(), dtype=float32) 0.837
tf.Tensor(34, shape=(), dtype=int64) tf.Tensor(0.62707317, shape=(), dtype=float32) 0.83
tf.Tensor(35, shape=(), dtype=int64) tf.Tensor(0.58951014, shape=(), dtype=float32) 0.855
tf.Tensor(36, shape=(), dtype=int64) tf.Tensor(0.58244884, shape=(), dtype=float32) 0.834
tf.Tensor(37, shape=(), dtype=int64) tf.Tensor(0.60976624, shape=(), dtype=float32) 0.843
tf.Tensor(38, shape=(), dtype=int64) tf.Tensor(0.7521622, shape=(), dtype=float32) 0.829
tf.Tensor(39, shape=(), dtype=int64) tf.Tensor(0.647923, shape=(), dtype=float32) 0.813
tf.Tensor(40, shape=(), dtype=int64) tf.Tensor(0.6221598, shape=(), dtype=float32) 0.83
tf.Tensor(41, shape=(), dtype=int64) tf.Tensor(0.69806874, shape=(), dtype=float32) 0.826
tf.Tensor(42, shape=(), dtype=int64) tf.Tensor(0.53713644, shape=(), dtype=float32) 0.837
tf.Tensor(43, shape=(), dtype=int64) tf.Tensor(0.5835038, shape=(), dtype=float32) 0.852
tf.Tensor(44, shape=(), dtype=int64) tf.Tensor(0.55881536, shape=(), dtype=float32) 0.833
tf.Tensor(45, shape=(), dtype=int64) tf.Tensor(0.820607, shape=(), dtype=float32) 0.831
tf.Tensor(46, shape=(), dtype=int64) tf.Tensor(0.6300646, shape=(), dtype=float32) 0.832
tf.Tensor(47, shape=(), dtype=int64) tf.Tensor(0.6571481, shape=(), dtype=float32) 0.827
tf.Tensor(48, shape=(), dtype=int64) tf.Tensor(0.59059334, shape=(), dtype=float32) 0.824
tf.Tensor(49, shape=(), dtype=int64) tf.Tensor(0.76669073, shape=(), dtype=float32) 0.83
tf.Tensor(50, shape=(), dtype=int64) tf.Tensor(0.7119254, shape=(), dtype=float32) 0.833
tf.Tensor(51, shape=(), dtype=int64) tf.Tensor(0.8079297, shape=(), dtype=float32) 0.834
tf.Tensor(52, shape=(), dtype=int64) tf.Tensor(0.596045, shape=(), dtype=float32) 0.846
tf.Tensor(53, shape=(), dtype=int64) tf.Tensor(0.5840569, shape=(), dtype=float32) 0.832
tf.Tensor(54, shape=(), dtype=int64) tf.Tensor(0.5522312, shape=(), dtype=float32) 0.841
tf.Tensor(55, shape=(), dtype=int64) tf.Tensor(0.6413089, shape=(), dtype=float32) 0.832
tf.Tensor(56, shape=(), dtype=int64) tf.Tensor(0.6821152, shape=(), dtype=float32) 0.813
tf.Tensor(57, shape=(), dtype=int64) tf.Tensor(0.70580494, shape=(), dtype=float32) 0.829
tf.Tensor(58, shape=(), dtype=int64) tf.Tensor(0.53959775, shape=(), dtype=float32) 0.831
tf.Tensor(59, shape=(), dtype=int64) tf.Tensor(0.64810944, shape=(), dtype=float32) 0.83
Epoch 035: Loss: 0.637, Accuracy: 83.345%
tf.Tensor(0, shape=(), dtype=int64) tf.Tensor(0.6089147, shape=(), dtype=float32) 0.853
tf.Tensor(1, shape=(), dtype=int64) tf.Tensor(0.6676754, shape=(), dtype=float32) 0.828
tf.Tensor(2, shape=(), dtype=int64) tf.Tensor(0.6509564, shape=(), dtype=float32) 0.834
tf.Tensor(3, shape=(), dtype=int64) tf.Tensor(0.67759544, shape=(), dtype=float32) 0.824
tf.Tensor(4, shape=(), dtype=int64) tf.Tensor(0.5032485, shape=(), dtype=float32) 0.84
tf.Tensor(5, shape=(), dtype=int64) tf.Tensor(0.6356694, shape=(), dtype=float32) 0.827
tf.Tensor(6, shape=(), dtype=int64) tf.Tensor(0.5424163, shape=(), dtype=float32) 0.839
tf.Tensor(7, shape=(), dtype=int64) tf.Tensor(0.54224926, shape=(), dtype=float32) 0.836
tf.Tensor(8, shape=(), dtype=int64) tf.Tensor(0.6678723, shape=(), dtype=float32) 0.833
tf.Tensor(9, shape=(), dtype=int64) tf.Tensor(0.5779795, shape=(), dtype=float32) 0.85
tf.Tensor(10, shape=(), dtype=int64) tf.Tensor(0.7061453, shape=(), dtype=float32) 0.846
tf.Tensor(11, shape=(), dtype=int64) tf.Tensor(0.6076766, shape=(), dtype=float32) 0.825
tf.Tensor(12, shape=(), dtype=int64) tf.Tensor(0.5432922, shape=(), dtype=float32) 0.833
tf.Tensor(13, shape=(), dtype=int64) tf.Tensor(0.6529981, shape=(), dtype=float32) 0.822
tf.Tensor(14, shape=(), dtype=int64) tf.Tensor(0.60287, shape=(), dtype=float32) 0.837
tf.Tensor(15, shape=(), dtype=int64) tf.Tensor(0.61448133, shape=(), dtype=float32) 0.825
tf.Tensor(16, shape=(), dtype=int64) tf.Tensor(0.7278087, shape=(), dtype=float32) 0.81
tf.Tensor(17, shape=(), dtype=int64) tf.Tensor(0.70841885, shape=(), dtype=float32) 0.836
tf.Tensor(18, shape=(), dtype=int64) tf.Tensor(0.5563599, shape=(), dtype=float32) 0.834
tf.Tensor(19, shape=(), dtype=int64) tf.Tensor(0.59433454, shape=(), dtype=float32) 0.842
tf.Tensor(20, shape=(), dtype=int64) tf.Tensor(0.59538364, shape=(), dtype=float32) 0.848
tf.Tensor(21, shape=(), dtype=int64) tf.Tensor(0.61815965, shape=(), dtype=float32) 0.838
tf.Tensor(22, shape=(), dtype=int64) tf.Tensor(0.55105495, shape=(), dtype=float32) 0.849
tf.Tensor(23, shape=(), dtype=int64) tf.Tensor(0.6051832, shape=(), dtype=float32) 0.84
tf.Tensor(24, shape=(), dtype=int64) tf.Tensor(0.5112073, shape=(), dtype=float32) 0.831
tf.Tensor(25, shape=(), dtype=int64) tf.Tensor(0.6779553, shape=(), dtype=float32) 0.83
tf.Tensor(26, shape=(), dtype=int64) tf.Tensor(0.6107553, shape=(), dtype=float32) 0.821
tf.Tensor(27, shape=(), dtype=int64) tf.Tensor(0.66724926, shape=(), dtype=float32) 0.813
tf.Tensor(28, shape=(), dtype=int64) tf.Tensor(0.61691946, shape=(), dtype=float32) 0.846
tf.Tensor(29, shape=(), dtype=int64) tf.Tensor(0.65292466, shape=(), dtype=float32) 0.833
tf.Tensor(30, shape=(), dtype=int64) tf.Tensor(0.5517573, shape=(), dtype=float32) 0.832
tf.Tensor(31, shape=(), dtype=int64) tf.Tensor(0.5247587, shape=(), dtype=float32) 0.856
tf.Tensor(32, shape=(), dtype=int64) tf.Tensor(0.56754833, shape=(), dtype=float32) 0.812
tf.Tensor(33, shape=(), dtype=int64) tf.Tensor(0.6030802, shape=(), dtype=float32) 0.827
tf.Tensor(34, shape=(), dtype=int64) tf.Tensor(0.618161, shape=(), dtype=float32) 0.834
tf.Tensor(35, shape=(), dtype=int64) tf.Tensor(0.5259265, shape=(), dtype=float32) 0.851
tf.Tensor(36, shape=(), dtype=int64) tf.Tensor(0.6419523, shape=(), dtype=float32) 0.85
tf.Tensor(37, shape=(), dtype=int64) tf.Tensor(0.5632379, shape=(), dtype=float32) 0.847
tf.Tensor(38, shape=(), dtype=int64) tf.Tensor(0.61504155, shape=(), dtype=float32) 0.838
tf.Tensor(39, shape=(), dtype=int64) tf.Tensor(0.5628372, shape=(), dtype=float32) 0.858
tf.Tensor(40, shape=(), dtype=int64) tf.Tensor(0.53982747, shape=(), dtype=float32) 0.84
tf.Tensor(41, shape=(), dtype=int64) tf.Tensor(0.5761752, shape=(), dtype=float32) 0.832
tf.Tensor(42, shape=(), dtype=int64) tf.Tensor(0.5939761, shape=(), dtype=float32) 0.842
tf.Tensor(43, shape=(), dtype=int64) tf.Tensor(0.63131887, shape=(), dtype=float32) 0.818
tf.Tensor(44, shape=(), dtype=int64) tf.Tensor(0.63489187, shape=(), dtype=float32) 0.838
tf.Tensor(45, shape=(), dtype=int64) tf.Tensor(0.66490394, shape=(), dtype=float32) 0.843
tf.Tensor(46, shape=(), dtype=int64) tf.Tensor(0.7611721, shape=(), dtype=float32) 0.842
tf.Tensor(47, shape=(), dtype=int64) tf.Tensor(0.51101524, shape=(), dtype=float32) 0.854
tf.Tensor(48, shape=(), dtype=int64) tf.Tensor(0.5934778, shape=(), dtype=float32) 0.821
tf.Tensor(49, shape=(), dtype=int64) tf.Tensor(0.54531175, shape=(), dtype=float32) 0.839
tf.Tensor(50, shape=(), dtype=int64) tf.Tensor(0.55707985, shape=(), dtype=float32) 0.832
tf.Tensor(51, shape=(), dtype=int64) tf.Tensor(0.5479005, shape=(), dtype=float32) 0.839
tf.Tensor(52, shape=(), dtype=int64) tf.Tensor(0.55463, shape=(), dtype=float32) 0.838
tf.Tensor(53, shape=(), dtype=int64) tf.Tensor(0.64377886, shape=(), dtype=float32) 0.823
tf.Tensor(54, shape=(), dtype=int64) tf.Tensor(0.5722016, shape=(), dtype=float32) 0.828
tf.Tensor(55, shape=(), dtype=int64) tf.Tensor(0.5193572, shape=(), dtype=float32) 0.839
tf.Tensor(56, shape=(), dtype=int64) tf.Tensor(0.57705003, shape=(), dtype=float32) 0.811
tf.Tensor(57, shape=(), dtype=int64) tf.Tensor(0.62675875, shape=(), dtype=float32) 0.842
tf.Tensor(58, shape=(), dtype=int64) tf.Tensor(0.58259094, shape=(), dtype=float32) 0.861
tf.Tensor(59, shape=(), dtype=int64) tf.Tensor(0.5635458, shape=(), dtype=float32) 0.86
Epoch 036: Loss: 0.601, Accuracy: 83.617%
tf.Tensor(0, shape=(), dtype=int64) tf.Tensor(0.5415741, shape=(), dtype=float32) 0.855
tf.Tensor(1, shape=(), dtype=int64) tf.Tensor(0.7300527, shape=(), dtype=float32) 0.831
tf.Tensor(2, shape=(), dtype=int64) tf.Tensor(0.5963501, shape=(), dtype=float32) 0.844
tf.Tensor(3, shape=(), dtype=int64) tf.Tensor(0.6230413, shape=(), dtype=float32) 0.822
tf.Tensor(4, shape=(), dtype=int64) tf.Tensor(0.593917, shape=(), dtype=float32) 0.824
tf.Tensor(5, shape=(), dtype=int64) tf.Tensor(0.55996674, shape=(), dtype=float32) 0.866
tf.Tensor(6, shape=(), dtype=int64) tf.Tensor(0.53887945, shape=(), dtype=float32) 0.836
tf.Tensor(7, shape=(), dtype=int64) tf.Tensor(0.70721924, shape=(), dtype=float32) 0.818
tf.Tensor(8, shape=(), dtype=int64) tf.Tensor(0.58524823, shape=(), dtype=float32) 0.821
